ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,goalkeeper_shot_saved_off_target,shot_open_goal,shot_saved_off_target,goalkeeper_shot_saved_to_post,injury_stoppage_in_chain,pass_goal_assist,pass_straight,pass_no_touch,clearance_other,pass_miscommunication,shot_saved_to_post,block_deflection,dribble_no_touch,shot_redirect,block_save_block,shot_deflected,player_off_permanent,goalkeeper_success_in_play,shot_follows_dribble,goalkeeper_lost_out,half_start_late_video_start,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,goalkeeper_saved_to_post
,,,,,,,,,,,,,,1.064927,,,,,,,,,,,,,,,,9ea8492d-3f59-4c86-858d-8b2c45e2b130,414,,"[27.7, 61.5]",3754058,8,,,,,-1.2632293,,Right Foot,,,,"[30.4, 53.0]",Ground Pass,,8.91852,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,16,Leicester City,22,['fbb6fe38-d752-411d-8077-dfd61d4d6459'],56,,,,,,,,,,,,,,,,,Leicester City,22,00:08:56.775,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.477514,,,,,,,,,,,,,,,,359b5621-4e47-4900-b76e-e2b4dad40171,417,,"[30.9, 53.2]",3754058,8,,,,,0.35946852,,Right Foot,,,,"[62.3, 65.0]",Low Pass,,33.544003,,,José Leonardo Ulloa,3671.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,16,Leicester City,22,['5ca7da6b-fbee-434c-92f7-9cc0f446b21e'],58,,,,,,,,,,,,,,,,,Leicester City,22,00:08:58.749,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.989137,,,,,,,,,,,,,,,,1045a3a7-b076-426a-bb7d-816ba69e6633,421,,"[59.7, 67.3]",3754058,9,,,,,-2.294205,,Right Foot,,,,"[52.9, 59.6]",Ground Pass,,10.272779,,,N''Golo Kanté,3961.0,,,,,,1,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,16,Leicester City,22,"['0fb74c91-7602-46f5-9a64-7c92049b6c30', 'f91b38ee-17b8-43d3-aa17-77226639fd88']",0,,,,,,,,,,,,,,,,,Leicester City,22,00:09:00.977,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.152509,,,,,,,,,,,,,,,,9434a05a-b463-4a5b-b663-e7b9d63d306e,424,,"[62.3, 40.8]",3754058,9,,,,,-1.7808189,,Right Foot,,,,"[55.5, 8.9]",Ground Pass,,32.616714,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,16,Leicester City,22,['c3243c12-7641-4509-99e2-e4a7c440edd3'],4,,,,,,,,,,,,,,,,,Leicester City,22,00:09:04.428,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.576976,,,,,,,,,,,,,,,,0272f4ce-966f-416a-9e0c-7eaae16f99e9,427,,"[55.5, 8.9]",3754058,9,,,,,-0.49394137,,Left Foot,,,,"[69.8, 1.2]",Ground Pass,,16.241306,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,16,Leicester City,22,['e93e0fdc-bdf5-4844-b4c6-4c519f7a9812'],6,,,,,,,,,,,,,,,,,Leicester City,22,00:09:06.621,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.913691,,,,,,,,,,,,,,,,96d24d7d-ede1-4560-a610-59d2bd56dcff,430,,"[69.8, 1.4]",3754058,9,,,,,0.2510808,,Right Foot,,,,"[100.6, 9.3]",High Pass,,31.797012,,,N''Golo Kanté,3961.0,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,16,Leicester City,22,['1c2903e8-add3-4598-a2ae-85e1a3144062'],8,,,,,,,,,,,,,,,,,Leicester City,22,00:09:08.238,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.653485,,,,,,,,,,,,,,,,d136f647-1455-4a34-87e2-a5c082cadad3,434,,"[101.7, 1.6]",3754058,9,,,,,2.5611944,,Right Foot,,,,"[89.5, 9.6]",Ground Pass,,14.589037,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,16,Leicester City,22,"['9d335cd1-57c6-4020-8646-3570bdfd2739', 'c4eb92e0-7604-4024-b740-c70b58f9b226']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:09:15.100,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.684896,,,,,,,,,,,,,,,,25c558b5-fe79-48d8-8bc7-e0462ba594cb,437,,"[86.9, 14.5]",3754058,9,,,,,0.93078256,7c4227e5-0759-4633-93ea-bbbe291bbd72,Right Foot,True,,,"[114.3, 51.3]",High Pass,,45.88028,,,Riyad Mahrez,3814.0,True,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,16,Leicester City,22,['ae95759e-b2e6-417a-ab9c-1fe0f2d518b8'],17,,,,,,,,,,,,,,,,,Leicester City,22,00:09:17.927,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,2c51123b-00b0-452f-94e5-1f5c59850df4,442,,"[7.0, 36.1]",3754058,9,,True,,,-0.8541731,,Right Foot,,,,"[26.6, 13.6]",Ground Pass,,29.839739,,,Steve Cook,3341.0,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,17,AFC Bournemouth,28,['4fc7fb79-77f0-416a-9ce7-98c5e3266a71'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:45.984,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.498715,,,,,,,,,,,,,,,,db101149-ddfb-447b-babc-9add93b9601e,444,,"[22.9, 18.1]",3754058,9,,True,,,1.5863795,,Right Foot,,,,"[22.3, 56.6]",Ground Pass,,38.504677,,,Simon Francis,3608.0,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,17,AFC Bournemouth,28,['42b8ed82-6175-4a94-a009-96d67d2bc7dc'],48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:48.101,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.168445,,,,,,,,,,,,,,,,10881655-79f3-469e-a67d-74c1d7424736,449,,"[29.8, 78.0]",3754058,9,,,,,-2.7256904,,Right Foot,,,,"[17.8, 72.7]",Ground Pass,,13.118308,,,Simon Francis,3608.0,,,,,,1,From Goal Kick,Adam Smith,6409.0,Right Back,17,AFC Bournemouth,28,['54456c24-3b8b-49c6-bba3-ac3bc25d6297'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:54.050,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.453711,,,,,,,,,,,,,,,,1fcfb77c-2851-4084-868c-ddf63ca4ba36,451,,"[17.6, 73.3]",3754058,9,,,,,-1.8663749,,Right Foot,,,,"[8.8, 44.4]",Ground Pass,,30.210098,,,Artur Boruc,20074.0,,,,,,1,From Goal Kick,Simon Francis,3608.0,Right Center Back,17,AFC Bournemouth,28,['a6ac9425-c8da-40d1-a36b-acb579cf565e'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:55.219,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.387429,,,,,,,,,,,,,,,,bf8fa1fc-22a7-429b-b4c1-da901a0c40ec,454,,"[13.5, 37.4]",3754058,9,,,,,-0.8181733,,Left Foot,,,,"[25.3, 24.8]",Ground Pass,,17.262676,,,Steve Cook,3341.0,,,,,,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,17,AFC Bournemouth,28,['2cbef814-8619-4b51-b8f9-3920e8982193'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:58.884,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.134783,,,,,,,,,,,,,,,,11f3edb4-7795-478f-a5f0-06d4c7700677,457,,"[38.5, 23.7]",3754058,10,,,,,-0.640873,,Right Foot,,,,"[62.9, 5.5]",Ground Pass,,30.440105,,,Charlie Daniels,3345.0,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,17,AFC Bournemouth,28,['74673e2b-10a9-46aa-9631-fbda412ee742'],2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:02.678,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.337246,,,,,,,,,,,,,,,,edfd218a-70ae-42c5-a068-2dbe9f9456b4,460,,"[83.7, 15.4]",3754058,10,,,,,1.2977877,,Left Foot,,,,"[88.6, 32.9]",Ground Pass,,18.173058,Incomplete,,Junior Stanislas,3463.0,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,17,AFC Bournemouth,28,"['079ec7c8-1ac7-4dd8-a034-5ea6fd3655de', '865d8647-0d4d-4a52-9fa1-c7a05cd04036']",7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:07.094,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5.865286,,,,,,,,,,,,,,,,7ca9fbd3-6a2b-4b01-bd32-cfcb82e3ce61,464,,"[8.4, 49.8]",3754058,10,,True,,,0.18255985,,Drop Kick,,,,"[92.9, 65.4]",High Pass,,85.92793,Incomplete,,,,,,,,,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,17,AFC Bournemouth,28,['4ee89e2f-07f0-430d-a283-20f8003b2879'],25,,,,,,,,,,,,,,,,,Leicester City,22,00:10:25.722,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.592508,,,,,,,,,,,,,,,,fd53a186-798c-4e2e-ad45-af1fa9145ba3,467,,"[26.1, 2.7]",3754058,10,,,,,-0.08723055,,Left Foot,,,,"[52.4, 0.4]",High Pass,,26.40038,Out,,,,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,17,AFC Bournemouth,28,['7c668896-d3c7-4eab-9319-5d9290ce607c'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:33.369,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.063598,,,,,,,,,,,,,,,,6ab67734-1af8-456c-b1a3-6abf11e283ef,468,,"[69.2, 80.0]",3754058,10,,,,,-0.9926359,,,,,,"[76.9, 68.2]",Low Pass,,14.090068,,,Danny Drinkwater,3662.0,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,18,Leicester City,22,['8a17ec15-6ce3-4fa4-9bb7-f466a45c8b13'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:10:51.778,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.659691,,,,,,,,,,,,,,,,ee6f262e-6038-4e7a-8bda-cb649fbf85dd,472,,"[77.1, 67.7]",3754058,10,,,,,1.5469913,,Right Foot,,,,"[77.3, 76.1]",Low Pass,,8.402381,,,Danny Simpson,3270.0,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,18,Leicester City,22,"['523c7039-c34b-42a3-94e6-b97b51c9d7bf', 'ef935f7c-e896-444b-ac13-074071048841']",52,,,,,,,,,,,,,,,,,Leicester City,22,00:10:52.898,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.911315,,,,,,,,,,,,,,,,bb4d515c-7144-456a-9258-ee8ce5f5b3e5,475,,"[77.3, 76.1]",3754058,10,,,,,-1.9218272,,Right Foot,,,,"[74.7, 69.0]",Low Pass,,7.5610847,,,Danny Drinkwater,3662.0,,,,,,1,From Throw In,Danny Simpson,3270.0,Right Back,18,Leicester City,22,"['144dbdd9-73bf-47fb-8b4b-effe84bb277c', '523c7039-c34b-42a3-94e6-b97b51c9d7bf']",54,,,,,,,,,,,,,,,,,Leicester City,22,00:10:54.240,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.984159,,,,,,,,,,,,,,,,70b330e5-6fc3-4f65-b2d1-36558aea025c,478,,"[74.7, 69.0]",3754058,10,,,,,0.28540292,,Right Foot,,,,"[91.4, 73.9]",Low Pass,,17.404022,Incomplete,,Riyad Mahrez,3814.0,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,18,Leicester City,22,"['0de93d37-83df-419c-ad11-82dd5c29f0c7', '523c7039-c34b-42a3-94e6-b97b51c9d7bf', '6b5c4f06-e960-42f3-bf23-8141e2f50258']",55,,,,,,,,,,,,,,,,,Leicester City,22,00:10:55.308,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.698947,,,,,,,,,,,,,,,,6b5c4f06-e960-42f3-bf23-8141e2f50258,480,,"[28.7, 6.2]",3754058,10,,,,,0.057739217,,Left Foot,,,,"[46.0, 7.2]",Low Pass,,17.328878,Incomplete,,Junior Stanislas,3463.0,,,,,Recovery,1,From Throw In,Charlie Daniels,3345.0,Left Back,18,Leicester City,22,"['70b330e5-6fc3-4f65-b2d1-36558aea025c', '7181f774-6581-4e28-a0b2-5e0ebe8335d7', 'c9e84157-5781-4c7a-8c6c-23d374b7ca06']",57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:57.292,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.818803,,,,,,,,,,,,,,,,0d9d9b6c-a04d-49e7-9ea1-fd2c2466e2c9,484,,"[72.1, 66.2]",3754058,10,,,,,0.1260881,,Right Foot,,,,"[79.2, 67.1]",High Pass,,7.156815,,,Riyad Mahrez,3814.0,,,,,Recovery,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,18,Leicester City,22,"['0b261c1d-f256-4fc9-b3df-074e055054d1', '2becde1e-c866-4a56-b12f-ddc6728df0f7']",59,,,,,,,,,,,,,,,,,Leicester City,22,00:10:59.243,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.457179,,,,,,,,,,,,,,,,15366552-da47-405a-b547-bc89d113c93d,487,,"[79.2, 67.1]",3754058,11,,,,True,-1.3016288,,,,,,"[82.4, 55.5]",Low Pass,,12.033287,,,Danny Drinkwater,3662.0,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,18,Leicester City,22,"['48107256-de54-4ad7-a506-d2e5fe3eba11', 'c8b3a04a-f7dd-494b-a34c-bff2b6a6b094']",0,,,,,,,,,,,,,,,,,Leicester City,22,00:11:00.161,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.020611,,,,,,,,,,,,,,,,4d3cb8fa-b3f0-4f54-b264-825e46d20a9b,490,,"[92.5, 44.0]",3754058,11,,,,,0.5900066,,Right Foot,,,,"[104.0, 51.7]",Ground Pass,,13.839798,,,José Leonardo Ulloa,3671.0,,,Through Ball,True,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,18,Leicester City,22,['04f97db9-8f87-4a55-b48f-c2f024784a5b'],3,,,,,,,,,,,,,,,,,Leicester City,22,00:11:03.372,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,,,4aa09d53-8985-486a-b820-aeb7694eae39,495,,"[10.5, 29.7]",3754058,11,,True,,,1.1157691,,Right Foot,,,,"[21.9, 53.0]",Ground Pass,,25.939352,,,Adam Smith,6409.0,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,19,AFC Bournemouth,28,['3821ff85-4f83-4577-ab6b-2ca287fda527'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:17.482,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.371412,,,,,,,,,,,,,,,,2cd2c669-584e-40f4-8ddb-dd3616f20e75,497,,"[29.6, 77.2]",3754058,11,,,,,0.11147622,,Left Foot,,,,"[43.0, 78.7]",Ground Pass,,13.483694,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,19,AFC Bournemouth,28,['971419b6-460f-42d9-826a-676eda4cacdb'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:20.064,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.484609,,,,,,,,,,,,,,,,a68d28e1-6eba-4188-9ca7-ab3be48f24d5,501,,"[44.5, 77.6]",3754058,11,,,,,-2.307177,,Left Foot,,,,"[31.9, 63.7]",Ground Pass,,18.760864,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,19,AFC Bournemouth,28,"['2e39a750-6969-4b55-b703-a8eaf72dab7c', 'bd266697-88d1-4dba-bd06-cd51cef15bfb']",22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:22.564,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.352049,,,,,,,,,,,,,,,,6831be67-65cb-4c42-8bbf-85936a1b88b8,503,,"[31.9, 63.7]",3754058,11,,,,,-2.4369707,,Left Foot,,,,"[9.2, 44.4]",Ground Pass,,29.795637,,,Artur Boruc,20074.0,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,19,AFC Bournemouth,28,['84afc036-fe47-44c5-9521-d27554c9656a'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:24.049,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.938716,,,,,,,,,,,,,,,,ee846b69-adc5-45dd-b896-552e3f83acf8,506,,"[12.0, 39.7]",3754058,11,,,,,-0.7741627,,Left Foot,,,,"[25.5, 26.5]",Ground Pass,,18.880943,,,Steve Cook,3341.0,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,19,AFC Bournemouth,28,['efbb6bf1-d4e2-4e97-8330-59f744202a10'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:27.158,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.800703,,,,,,,,,,,,,,,,12c4de6e-ab35-438c-9fee-5aca9510d129,509,,"[64.2, 40.0]",3754058,11,,,,,1.5199926,,Right Foot,,,,"[65.7, 69.5]",Ground Pass,,29.53811,,,Adam Smith,6409.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,19,AFC Bournemouth,28,['6e78676b-9a76-4ea3-af1a-793f982ba94c'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:35.955,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.131841,,,,,,,,,,,,,,,,f749920c-782b-41d4-af4a-f4593d69516a,512,,"[77.5, 74.6]",3754058,11,,,,,0.53668815,,Right Foot,,,,"[85.4, 79.3]",Ground Pass,,9.192389,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,19,AFC Bournemouth,28,['34b5ef28-522d-44d6-97c9-98bd0d753fa7'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:39.770,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.314611,,,,,,,,,,,,,,,,e8cfa8b5-dbb8-4b24-a0ff-504d091ed571,515,,"[80.5, 72.5]",3754058,11,,,,,-2.2068388,,Left Foot,,,,"[58.2, 42.3]",High Pass,,37.541042,,,Steve Cook,3341.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,19,AFC Bournemouth,28,['a209fc40-e49d-4ab5-9208-2039983ee821'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:45.645,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.206,,,,,,,,,,,,,,,,cdf2d3f9-54d6-4d5a-a901-a9aa3df7ed98,518,,"[79.6, 42.3]",3754058,11,,,,,-0.8730237,,Right Foot,,,,"[104.0, 13.2]",High Pass,,37.975914,,,Charlie Daniels,3345.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,19,AFC Bournemouth,28,['cdf879a6-1886-4190-9731-7d38144f3a7f'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:51.747,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.506983,,,,,,,,,,,,,,,,67dd4b72-8285-41de-998d-8a0da8607910,525,,"[116.6, 17.3]",3754058,11,,,,,1.5944606,,Left Foot,True,,,"[116.2, 34.2]",Ground Pass,,16.904734,Incomplete,,Joshua King,3346.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,19,AFC Bournemouth,28,"['8cb28d08-4350-4230-9218-dab97360641b', 'ac675985-9549-4a6c-af1b-ccf4f10d0112']",57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:57.334,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.081697,,,,,,,,,,,,,,,,6d795f6b-db6d-466e-b3df-69b4ea173da4,528,,"[108.1, 0.1]",3754058,12,,,,,2.0434935,,,,,,"[103.6, 8.9]",Low Pass,,9.883825,,,Junior Stanislas,3463.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,20,AFC Bournemouth,28,['1a639ab7-89b2-47ee-bfc1-fca80647ec1b'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:26.077,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.115931,,,,,,,,,,,,,,,,3a763ec8-55ac-4758-88a2-675fe1fe6bbd,531,,"[96.3, 9.8]",3754058,12,,,,,2.822597,,Right Foot,,,,"[85.4, 13.4]",Ground Pass,,11.479112,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,20,AFC Bournemouth,28,['6dab0bd8-6c6e-4914-b865-622079b50a17'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:28.117,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.455698,,,,,,,,,,,,,,,,d0a59e00-c481-4e0a-a04a-8fdb34e3ea23,534,,"[84.3, 14.1]",3754058,12,,,,,2.3647048,,Left Foot,,,,"[60.6, 37.4]",Low Pass,,33.23522,,,Simon Francis,3608.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,20,AFC Bournemouth,28,['ccae5a12-a7cc-4119-b96f-7adedc33d256'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:30.391,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.449317,,,,,,,,,,,,,,,,d8b2cd11-5492-40ff-b431-7061eb82d52c,537,,"[62.7, 44.0]",3754058,12,,,,,1.2256386,,Right Foot,,,,"[69.1, 61.8]",Ground Pass,,18.915602,,,Adam Smith,6409.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,20,AFC Bournemouth,28,['00d91ea8-aacb-403e-b948-bb5d2b2243d2'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:33.636,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.852886,,,,,,,,,,,,,,,,bda9dc6e-d6aa-4668-8fe2-a97d101b322c,540,,"[79.4, 74.4]",3754058,12,,,,,0.6334259,,Right Foot,,,,"[85.8, 79.1]",Ground Pass,,7.940403,,,Matt Ritchie,3049.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,20,AFC Bournemouth,28,['a9d23984-3c88-4525-9f23-a8a556dc0e84'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:37.468,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.28104,,,,,,,,,,,,,,,,51b0a250-5327-40d4-b765-0f8fa98f2f90,544,,"[79.4, 74.6]",3754058,12,,,,,-2.8019068,,Left Foot,,,,"[66.1, 69.9]",Ground Pass,,14.106027,,,Simon Francis,3608.0,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,20,AFC Bournemouth,28,"['41277eb2-29cd-4a84-ab0f-65a2efd51ff6', '985ac723-641d-4864-bfa1-5e1e6b0ab853']",40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:40.652,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.814486,,,,,,,,,,,,,,,,ba90120b-082a-421c-842d-b39cf0eabe07,547,,"[65.9, 67.1]",3754058,12,,,,,-1.7126933,,Right Foot,,,,"[60.4, 28.6]",Ground Pass,,38.890873,,,Steve Cook,3341.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,20,AFC Bournemouth,28,['ee86e9f6-766b-47a9-bad6-7db6adb58fd4'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:43.173,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.123209,,,,,,,,,,,,,,,,f92e46f2-4c1b-4ff5-b3a3-19b324ac3cf0,550,,"[65.5, 24.1]",3754058,12,,,,,-0.845156,,Right Foot,,,,"[82.0, 5.5]",Ground Pass,,24.863829,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,20,AFC Bournemouth,28,['702251d5-87f2-4c45-b754-e83ed0d95b26'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:46.805,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
